"Timestamp","Action","User","Folder","File Name","IP"
"2016-03-19T04:45:54-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs/2013/Q4","expenses-Oct.doc","10.10.10.203"
"2016-03-19T05:00:03-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2013/Q1","expenses-Jan.doc","10.10.11.110"
"2016-03-19T05:16:00-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.102"
"2016-03-19T05:22:29-08:00","ACCESSED","fMartinez@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.11.110"
"2016-03-19T06:02:07-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2013/Q4","expences-Nov.doc","10.10.10.108"
"2016-03-19T07:51:16-08:00","ADD","rRodriguez@company.com","/data/onlineDocs","notices.doc","10.10.10.108"
"2016-03-19T08:37:14-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2013/Q2","expenses-Apr.doc","10.10.10.201"
"2016-03-19T10:05:06-05:00","ADD","bWilliams@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.103"
"2016-03-19T10:08:58-05:00","REMOVE","bWilliams@company.com","/data/onlineDocs/2013/Q2","expences-Jun.doc","10.10.10.103"
"2016-03-19T11:02:27-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.201"
"2016-03-19T11:39:56+00:00","REMOVE","SYSTEM","/data/onlineDocs/2015/Q4","expences-Nov-2015.doc","127.0.0.1"
"2016-03-19T12:02:54+08:30","ACCESSED","cDavis@company.com","/data/onlineDocs/2014/Q4","expences-Nov.doc","10.10.11.106"
"2016-03-19T12:47:29-05:00","ADD","wAnderson@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.201"
"2016-03-19T12:50:30-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2013/Q3","expences-Spt.doc","10.10.10.108"
"2016-03-19T13:21:11-05:00","ACCESSED","sJohnson@company.com","/data/onlineDocs","notices.doc","10.10.10.102"
"2016-03-19T13:25:22+08:30","ADD","pMartin@company.com","/data/onlineDocs/2014/Q4","expences-Nov.doc","10.10.10.312"
"2016-03-19T14:13:15+08:30","ACCESSED","sTaylor@company.com","/data/onlineDocs/2015/Q2","congratsTeam.doc","10.10.10.202"
"2016-03-19T14:34:12+08:30","ADD","mJones@company.com","/data/onlineDocs/2015/Q1","expences-Feb-2015.doc","10.10.11.105"
"2016-03-19T15:06:09-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2013/Q4","futureProofing.doc","10.10.10.102"
"2016-03-19T16:00:00+08:30","ADD","mJones@company.com","/data/onlineDocs","README.MD","10.10.11.105"
"2016-03-19T16:30:25+08:30","REMOVE","pMartin@company.com","/data/onlineDocs/2015/Q2","expences-May-2015.doc","10.10.10.312"
"2016-03-19T17:00:04-05:00","REMOVE","lMoore@company.com","/data/onlineDocs/2013/Q2","expenses-Apr.doc","10.10.10.111"
"2016-03-19T17:22:43+00:00","REMOVE","SYSTEM","/data/onlineDocs/2013/Q4","expences-Nov.doc","127.0.0.1"
"2016-03-19T18:16:35+00:00","REMOVE","SYSTEM","/data/onlineDocs/2014","newFormating,forNextYear.doc","127.0.0.1"
"2016-03-19T19:29:04+00:00","ADD","ADMIN","/data/onlineDocs/2013/Q2","expences-Jun.doc","10.10.10.311"
"2016-03-19T19:36:45-05:00","ADD","wAnderson@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.201"
"2016-03-19T19:57:05-08:00","REMOVE","tWilson@company.com","/data/onlineDocs/2015/Q4","expences-Dec-2015.doc","10.10.10.109"
"2016-03-19T19:57:46-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2014/Q4","expences-Dec.doc","10.10.10.108"
"2016-03-19T20:09:35+08:30","ADD","mJones@company.com","/data/onlineDocs/2015/Q1","getReady.doc","10.10.10.105"
"2016-03-19T20:37:45+08:30","ADD","cDavis@company.com","/data/onlineDocs/2013/Q1","bigSoftwareDeal.doc","10.10.10.106"
"2016-03-19T21:06:10-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2014/Q4","workingHarderNextYear.doc","10.10.10.102"
"2016-03-19T21:20:46-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2014/Q1","expenses-Jan.doc","10.10.10.108"
"2016-03-19T21:44:20-08:00","ADD","tWilson@company.com","/data/onlineDocs","README.MD","10.10.10.109"
"2016-03-19T21:57:02-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2015/Q1","expences-Mar-2015.doc","10.10.10.110"
"2016-03-19T22:03:30-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs/2014/Q4","workingHarderNextYear.doc","10.10.10.203"
"2016-03-19T23:41:16-08:00","ACCESSED","tWilson@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.109"
"2016-03-20T01:28:03+08:30","REMOVE","pMartin@company.com","/data/onlineDocs/2014/Q1","expences-Mar.doc","127.0.0.1"
"2016-03-20T01:54:06+08:30","REMOVE","cDavis@company.com","/data/onlineDocs/2015/Q1","expences-Feb-2015.doc","10.10.10.106"
"2016-03-20T01:57:22-08:00","ACCESSED","tWilson@company.com","/data/onlineDocs","notices.doc","10.10.10.109"
"2016-03-20T02:35:50+08:30","ACCESSED","mJones@company.com","/data/onlineDocs/2014/Q1","expenses-Jan.doc","10.10.11.105"
"2016-03-20T03:33:56-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2014/Q4","expences-Nov.doc","10.10.11.110"
"2016-03-20T04:30:56+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2013/Q4","expences-Dec.doc","10.10.10.202"
"2016-03-20T04:50:16-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.108"
"2016-03-20T04:55:59+08:30","ADD","pMartin@company.com","/data/onlineDocs/2015/Q1","expences-Mar-2015.doc","127.0.0.1"
"2016-03-20T05:38:18-08:00","ACCESSED","fMartinez@company.com","/data/onlineDocs/2015/Q1","expences-Mar-2015.doc","10.10.11.110"
"2016-03-20T05:38:24+00:00","REMOVE","SYSTEM","/data/onlineDocs/2014/Q4","expenses-Oct.doc","127.0.0.1"
"2016-03-20T06:35:29+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.202"
"2016-03-20T07:07:32-05:00","REMOVE","lMoore@company.com","/data/onlineDocs","help.doc","10.10.10.10"
"2016-03-20T07:26:25-05:00","ADD","lMoore@company.com","/data/onlineDocs/2014/Q3","expences-Aug.doc","10.10.10.311"
"2016-03-20T07:54:39-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2015/Q1","getReady.doc","10.10.10.201"
"2016-03-20T08:22:55-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2013/Q1","expences-Feb.doc","10.10.10.108"
"2016-03-20T08:38:05-08:00","ACCESSED","rRodriguez@company.com","/data/onlineDocs/2014/Q2","expences-Jun.doc","10.10.10.108"
"2016-03-20T09:10:09-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2014/Q1","expences-Feb.doc","10.10.11.110"
"2016-03-20T09:33:18-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2015/Q3","expences-Aug-2015.doc","10.10.10.110"
"2016-03-20T10:45:06+08:30","ADD","mJones@company.com","/data/onlineDocs/2014/Q2","expenses-Apr.doc","10.10.10.105"
"2016-03-20T11:37:30-08:00","ADD","eThomas@company.com","/data/onlineDocs/2015/Q3","expences-Aug-2015.doc","10.10.10.203"
"2016-03-20T12:29:07-05:00","ADD","jSmith@company.com","/data/onlineDocs/2014/Q4","expences-Dec.doc","10.10.10.101"
"2016-03-20T12:41:21-05:00","ACCESSED","bWilliams@company.com","/data/onlineDocs/2014/Q3","expences-Aug.doc","10.10.10.103"
"2016-03-20T14:33:57+00:00","REMOVE","ADMIN","/data/onlineDocs","help.doc","10.10.10.311"
"2016-03-20T14:49:01-08:00","ADD","tWilson@company.com","/data/onlineDocs/2014/Q1","expences-Feb.doc","10.10.10.109"
"2016-03-20T14:58:14-05:00","ADD","lMoore@company.com","/data/onlineDocs/2015/Q4","expences-Nov-2015.doc","10.10.10.111"
"2016-03-20T15:31:26+00:00","REMOVE","SYSTEM","/data/onlineDocs","help.doc","127.0.0.1"
"2016-03-20T16:27:23+08:30","ACCESSED","cDavis@company.com","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.106"
"2016-03-20T16:58:50+00:00","REMOVE","SYSTEM","/data/onlineDocs/2014/Q2","expences-Jun.doc","127.0.0.1"
"2016-03-20T17:47:02-05:00","ACCESSED","sJohnson@company.com","/data/onlineDocs","help.doc","10.10.10.102"
"2016-03-20T19:01:28-08:00","REMOVE","rGarcia@company.com","/data/onlineDocs/2014/Q2","expences-Jun.doc","10.10.10.107"
"2016-03-20T19:26:00+08:30","ACCESSED","cDavis@company.com","/data/onlineDocs","notices.doc","10.10.11.106"
"2016-03-20T20:10:50+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2015/Q2","congratsTeam.doc","10.10.10.202"
"2016-03-20T20:23:48-05:00","ADD","jSmith@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.101"
"2016-03-20T21:07:57+00:00","ADD","ADMIN","/data/onlineDocs/2014/Q2","expenses-Apr.doc","127.0.0.1"
"2016-03-20T22:05:30+08:30","ACCESSED","sTaylor@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.202"
"2016-03-20T23:08:17-05:00","ACCESSED","mBrown@company.com","/data/onlineDocs/2014/Q4","expenses-Oct.doc","10.10.10.104"
"2016-03-20T23:58:51-08:00","ADD","tWilson@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.109"
"2016-03-21T00:58:34+08:30","ADD","pMartin@company.com","/data/onlineDocs/2013/Q1","bigSoftwareDeal.doc","10.10.10.312"
"2016-03-21T02:15:42-08:00","ADD","rGarcia@company.com","/data/onlineDocs/2015/Q3","expences-Spt-2015.doc","10.10.10.107"
"2016-03-21T05:37:50-05:00","ADD","jSmith@company.com","/data/onlineDocs/2014/Q3","expenses-Jul.doc","10.10.10.101"
"2016-03-21T06:14:12-05:00","ACCESSED","mBrown@company.com","/data/onlineDocs/2014","yearEnd2.doc","10.10.10.104"
"2016-03-21T07:03:46+00:00","ADD","ADMIN","/data/onlineDocs/2014/Q2","why_previous_quarter_was_poor.doc","10.10.10.312"
"2016-03-21T08:01:14-08:00","ADD","tWilson@company.com","/data/onlineDocs","help.doc","10.10.10.109"
"2016-03-21T09:05:49+08:30","ADD","mJones@company.com","/data/onlineDocs/2013/Q4","expences-Nov.doc","10.10.10.105"
"2016-03-21T09:17:16+00:00","REMOVE","ADMIN","/data/onlineDocs/2015/Q4","expences-Dec-2015.doc","10.10.10.311"
"2016-03-21T09:37:07+08:30","ADD","mJones@company.com","/data/onlineDocs/2014/Q3","expences-Spt.doc","10.10.10.105"
"2016-03-21T10:15:49-05:00","REMOVE","wAnderson@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.201"
"2016-03-21T11:12:39+08:30","ACCESSED","sTaylor@company.com","/data/onlineDocs","notices.doc","10.10.10.202"
"2016-03-21T11:33:30+08:30","ACCESSED","mJones@company.com","/data/onlineDocs","notices.doc","10.10.10.105"
"2016-03-21T11:42:50+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.202"
"2016-03-21T12:26:08-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs","help.doc","10.10.10.203"
"2016-03-21T12:55:54-05:00","ADD","lMoore@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.111"
"2016-03-21T13:54:33-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2014/Q3","expences-Spt.doc","10.10.10.108"
"2016-03-21T14:38:04+00:00","REMOVE","SYSTEM","/data/onlineDocs","help.doc","127.0.0.1"
"2016-03-21T14:52:29-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs/2014/Q1","expences-Feb.doc","10.10.10.203"
"2016-03-21T15:09:11-05:00","ACCESSED","jSmith@company.com","/data/onlineDocs","help.doc","10.10.10.101"
"2016-03-21T15:30:01-05:00","ADD","mBrown@company.com","/data/onlineDocs/2013/Q3","bigSoftwareIssues.doc","10.10.10.104"
"2016-03-21T16:23:52-05:00","REMOVE","mBrown@company.com","/data/onlineDocs/2013/Q4","expenses-Oct.doc","10.10.10.104"
"2016-03-21T17:15:07-08:00","ADD","eThomas@company.com","/data/onlineDocs/2015/Q3","expences-Aug-2015.doc","10.10.10.203"
"2016-03-21T18:14:15-05:00","REMOVE","jSmith@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.101"
"2016-03-21T19:39:53-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2015/Q3","expences-Aug-2015.doc","10.10.10.201"
"2016-03-21T20:04:54-08:00","ADD","eThomas@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.203"
"2016-03-21T20:06:36-08:00","ACCESSED","rGarcia@company.com","/data/onlineDocs","help.doc","10.10.10.107"
"2016-03-21T21:18:49-05:00","ADD","lMoore@company.com","/data/onlineDocs","help.doc","10.10.10.311"
"2016-03-21T22:14:32+08:30","ACCESSED","sTaylor@company.com","/data/onlineDocs/2015/Q3","expences-Spt-2015.doc","10.10.10.202"
"2016-03-21T23:17:00-05:00","ADD","wAnderson@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.201"
"2016-03-22T00:46:25+08:30","ACCESSED","cDavis@company.com","/data/onlineDocs/2014/Q3","expenses-Jul.doc","10.10.10.106"
"2016-03-22T01:44:21+08:30","ADD","pMartin@company.com","/data/onlineDocs/2013/Q2","expenses-Apr.doc","127.0.0.1"
"2016-03-22T03:20:43-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs","notices.doc","10.10.10.203"
"2016-03-22T03:46:14+08:30","ADD","pMartin@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.112"
"2016-03-22T03:48:51+08:30","ADD","pMartin@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.312"
"2016-03-22T04:48:02+08:30","ACCESSED","cDavis@company.com","/data/onlineDocs/2013/Q2","expenses-Apr.doc","10.10.10.106"
"2016-03-22T05:57:36+08:30","ACCESSED","sTaylor@company.com","/data/onlineDocs/2013/Q1","expenses-Jan.doc","10.10.10.202"
"2016-03-22T07:51:56+08:30","ADD","cDavis@company.com","/data/onlineDocs","notices.doc","10.10.11.106"
"2016-03-22T08:27:48-05:00","ADD","bWilliams@company.com","/data/onlineDocs","notices.doc","10.10.10.103"
"2016-03-22T09:15:36+00:00","REMOVE","ADMIN","/data/onlineDocs/2013/Q1","expences-Mar.doc","127.0.0.1"
"2016-03-22T10:41:15-08:00","ADD","tWilson@company.com","/data/onlineDocs/2013/Q1","expenses-Jan.doc","10.10.10.109"
"2016-03-22T11:36:32+00:00","ADD","ADMIN","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.311"
"2016-03-22T12:15:55-08:00","ACCESSED","rGarcia@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.107"
"2016-03-22T12:24:52-05:00","ADD","lMoore@company.com","/data/onlineDocs","README.MD","10.10.10.111"
"2016-03-22T12:25:13-05:00","REMOVE","bWilliams@company.com","/data/onlineDocs","notices.doc","10.10.10.103"
"2016-03-22T13:18:35+08:30","REMOVE","pMartin@company.com","/data/onlineDocs","notices.doc","127.0.0.1"
"2016-03-22T13:42:17-08:00","REMOVE","fMartinez@company.com","/data/onlineDocs","help.doc","10.10.10.110"
"2016-03-22T13:48:04-08:00","ACCESSED","fMartinez@company.com","/data/onlineDocs/2014/Q2","expences-Jun.doc","10.10.11.110"
"2016-03-22T14:41:35-08:00","ACCESSED","rRodriguez@company.com","/data/onlineDocs","help.doc","10.10.10.108"
"2016-03-22T16:13:29-08:00","REMOVE","rGarcia@company.com","/data/onlineDocs","notices.doc","10.10.10.107"
"2016-03-22T17:11:38-05:00","ACCESSED","bWilliams@company.com","/data/onlineDocs/2014","yearEnd2.doc","10.10.10.103"
"2016-03-22T17:17:39-08:00","ADD","tWilson@company.com","/data/onlineDocs","notices.doc","10.10.10.109"
"2016-03-22T18:03:36+00:00","ACCESSED","ADMIN","/data/onlineDocs/2015/Q3","expences-Spt-2015.doc","10.10.10.311"
"2016-03-22T20:32:47-08:00","ADD","rRodriguez@company.com","/data/onlineDocs","notices.doc","10.10.10.108"
"2016-03-22T21:19:36-08:00","REMOVE","fMartinez@company.com","/data/onlineDocs/2013/Q1","expences-Mar.doc","10.10.10.110"
"2016-03-22T21:58:16+08:30","ADD","mJones@company.com","/data/onlineDocs/2013/Q1","expences-Feb.doc","10.10.11.105"
"2016-03-22T22:43:35-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2015/Q4","expences-Dec-2015.doc","10.10.10.110"
"2016-03-22T23:02:24-05:00","ADD","jSmith@company.com","/data/onlineDocs","notices.doc","10.10.10.101"
"2016-03-23T00:49:06+00:00","REMOVE","SYSTEM","/data/onlineDocs","README.MD","127.0.0.1"
"2016-03-23T01:06:29-05:00","ADD","bWilliams@company.com","/data/onlineDocs/2014/Q3","expences-Spt.doc","10.10.10.103"
"2016-03-23T01:16:24-05:00","ADD","jSmith@company.com","/data/onlineDocs","README.MD","10.10.10.101"
"2016-03-23T01:51:17+00:00","REMOVE","ADMIN","/data/onlineDocs/2014","yearEnd2.doc","10.10.10.312"
"2016-03-23T02:39:47-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2014/Q3","expenses-Jul.doc","10.10.10.102"
"2016-03-23T02:45:48+08:30","ADD","cDavis@company.com","/data/onlineDocs/2014/Q1","expences-Mar.doc","10.10.11.106"
"2016-03-23T03:45:19+00:00","REMOVE","ADMIN","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.312"
"2016-03-23T04:22:10+00:00","ADD","ADMIN","/data/onlineDocs/2014/Q1","expences-Feb.doc","10.10.10.311"
"2016-03-23T05:46:09+08:30","ADD","cDavis@company.com","/data/onlineDocs","notices.doc","10.10.10.106"
"2016-03-23T06:01:51+00:00","REMOVE","SYSTEM","/data/onlineDocs/2015","yearEnd2015.doc","127.0.0.1"
"2016-03-23T07:21:20+00:00","REMOVE","SYSTEM","/data/onlineDocs/2014","newFormating,forNextYear.doc","127.0.0.1"
"2016-03-23T08:25:08+08:30","ADD","pMartin@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.112"
"2016-03-23T08:39:31-05:00","REMOVE","lMoore@company.com","/data/onlineDocs","notices.doc","10.10.10.111"
"2016-03-23T09:05:36-08:00","REMOVE","rRodriguez@company.com","/data/onlineDocs","README.MD","10.10.10.108"
"2016-03-23T09:05:57-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.201"
"2016-03-23T09:57:26-08:00","ADD","eThomas@company.com","/data/onlineDocs","notices.doc","10.10.10.203"
"2016-03-23T09:58:57+08:30","ADD","cDavis@company.com","/data/onlineDocs","notices.doc","10.10.10.106"
"2016-03-23T10:49:10-05:00","ADD","mBrown@company.com","/data/onlineDocs/2014/Q4","expenses-Oct.doc","10.10.10.104"
"2016-03-23T11:26:52-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2014/Q1","big_year.doc","10.10.11.110"
"2016-03-23T12:21:08+00:00","ADD","ADMIN","/data/onlineDocs/2013/Q3","expences-Aug.doc","10.10.10.312"
"2016-03-23T12:48:58+08:30","ADD","cDavis@company.com","/data/onlineDocs","README.MD","10.10.10.106"
"2016-03-23T13:10:08-05:00","REMOVE","lMoore@company.com","/data/onlineDocs/2014/Q4","workingHarderNextYear.doc","10.10.10.10"
"2016-03-23T13:50:46-05:00","ADD","bWilliams@company.com","/data/onlineDocs/2014/Q1","expenses-Jan.doc","10.10.10.103"
"2016-03-23T14:30:07-05:00","ADD","mBrown@company.com","/data/onlineDocs","README.MD","10.10.10.104"
"2016-03-23T14:35:53-08:00","REMOVE","tWilson@company.com","/data/onlineDocs/2014/Q4","expenses-Oct.doc","10.10.10.109"
"2016-03-23T14:37:20-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.110"
"2016-03-23T14:54:58-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2015/Q4","expences-Nov-2015.doc","10.10.10.102"
"2016-03-23T15:28:15-08:00","REMOVE","eThomas@company.com","/data/onlineDocs","notices.doc","10.10.10.203"
"2016-03-23T16:19:35+00:00","REMOVE","SYSTEM","/data/onlineDocs","notices.doc","127.0.0.1"
"2016-03-23T16:53:35+00:00","REMOVE","SYSTEM","/data/onlineDocs/2013/Q2","expences-May.doc","127.0.0.1"
"2016-03-23T17:17:10-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2013/Q3","bigSoftwareIssues.doc","10.10.10.108"
"2016-03-23T19:06:16-05:00","ACCESSED","jSmith@company.com","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.101"
"2016-03-23T19:34:42-08:00","REMOVE","rGarcia@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.107"
"2016-03-23T19:44:04-08:00","ADD","eThomas@company.com","/data/onlineDocs/2014/Q2","expences-May.doc","10.10.10.203"
"2016-03-23T20:32:27-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2013/Q2","expenses-Apr.doc","10.10.10.201"
"2016-03-23T20:35:13-08:00","ACCESSED","tWilson@company.com","/data/onlineDocs/2014/Q2","expences-May.doc","10.10.10.109"
"2016-03-23T21:30:22+08:30","ACCESSED","mJones@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.105"
"2016-03-23T22:21:17+08:30","ADD","cDavis@company.com","/data/onlineDocs","README.MD","10.10.11.106"
"2016-03-23T22:44:03-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs","notices.doc","10.10.10.203"
"2016-03-23T23:43:31-08:00","ADD","tWilson@company.com","/data/onlineDocs","help.doc","10.10.10.109"
"2016-03-24T00:12:02-05:00","ACCESSED","jSmith@company.com","/data/onlineDocs/2015/Q4","expences-Dec-2015.doc","10.10.10.101"
"2016-03-24T00:46:31-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2015/Q4","expenses-Oct-2015.doc","10.10.10.108"
"2016-03-24T01:13:53+00:00","REMOVE","ADMIN","/data/onlineDocs/2015/Q4","expences-Nov-2015.doc","127.0.0.1"
"2016-03-24T01:58:21+08:30","ADD","cDavis@company.com","/data/onlineDocs/2013/Q1","bigSoftwareDeal.doc","10.10.10.106"
"2016-03-24T02:13:00-08:00","ACCESSED","rGarcia@company.com","/data/onlineDocs/2015/Q1","expences-Mar-2015.doc","10.10.10.107"
"2016-03-24T02:29:58+08:30","ADD","mJones@company.com","/data/onlineDocs","README.MD","10.10.10.105"
"2016-03-24T03:19:55+00:00","REMOVE","ADMIN","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","127.0.0.1"
"2016-03-24T03:59:35+00:00","REMOVE","ADMIN","/data/onlineDocs/2014/Q2","expences-Jun.doc","127.0.0.1"
"2016-03-24T04:36:24-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs/2015/Q2","expences-May-2015.doc","10.10.10.203"
"2016-03-24T06:10:22+00:00","ACCESSED","ADMIN","/data/onlineDocs","README.MD","127.0.0.1"
"2016-03-24T06:18:14-05:00","REMOVE","mBrown@company.com","/data/onlineDocs/2013/Q2","expences-May.doc","10.10.10.104"
"2016-03-24T06:20:59-05:00","ADD","lMoore@company.com","/data/onlineDocs/2015/Q2","expences-Jun-2015.doc","10.10.10.111"
"2016-03-24T07:38:59-08:00","ADD","rGarcia@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.107"
"2016-03-24T08:07:55-05:00","ADD","bWilliams@company.com","/data/onlineDocs/2015/Q2","congratsTeam.doc","10.10.10.103"
"2016-03-24T08:23:11+08:30","REMOVE","pMartin@company.com","/data/onlineDocs/2014/Q1","expenses-Jan.doc","127.0.0.1"
"2016-03-24T09:08:16-05:00","ACCESSED","sJohnson@company.com","/data/onlineDocs","notices.doc","10.10.10.102"
"2016-03-24T10:39:39-08:00","REMOVE","tWilson@company.com","/data/onlineDocs/2013/Q2","expences-May.doc","10.10.10.109"
"2016-03-24T10:53:40-05:00","ACCESSED","jSmith@company.com","/data/onlineDocs/2014/Q2","expences-May.doc","10.10.10.101"
"2016-03-24T11:25:59-08:00","ADD","rGarcia@company.com","/data/onlineDocs/2014","newFormating,forNextYear.doc","10.10.10.107"
"2016-03-24T11:37:42-05:00","REMOVE","bWilliams@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.103"
"2016-03-24T11:58:36-08:00","ADD","rRodriguez@company.com","/data/onlineDocs/2015/Q3","expenses-Jul-2015.doc","10.10.10.108"
"2016-03-24T12:57:13-05:00","ACCESSED","bWilliams@company.com","/data/onlineDocs","README.MD","10.10.10.103"
"2016-03-24T13:46:55-05:00","ADD","bWilliams@company.com","/data/onlineDocs","README.MD","10.10.10.103"
"2016-03-24T14:26:49+08:30","ADD","cDavis@company.com","/data/onlineDocs/2013/Q1","expenses-Jan.doc","10.10.10.106"
"2016-03-24T14:30:40+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.202"
"2016-03-24T15:23:46+08:30","ADD","sTaylor@company.com","/data/onlineDocs/2014/Q2","expences-May.doc","10.10.10.202"
"2016-03-24T15:26:46-08:00","ADD","tWilson@company.com","/data/onlineDocs/2013/Q3","expences-Aug.doc","10.10.10.109"
"2016-03-24T17:19:11-08:00","ADD","eThomas@company.com","/data/onlineDocs/2015/Q1","expences-Mar-2015.doc","10.10.10.203"
"2016-03-24T18:33:26-08:00","ADD","fMartinez@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.110"
"2016-03-24T19:29:55-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2014/Q4","expenses-Oct.doc","10.10.10.201"
"2016-03-24T20:26:11+00:00","ADD","ADMIN","/data/onlineDocs/2014/Q4","expenses-Oct.doc","10.10.10.311"
"2016-03-24T20:40:50+08:30","REMOVE","pMartin@company.com","/data/onlineDocs","README.MD","10.10.10.112"
"2016-03-24T21:05:01-08:00","REMOVE","rGarcia@company.com","/data/onlineDocs/2014/Q2","expences-May.doc","10.10.10.107"
"2016-03-24T21:43:28+08:30","REMOVE","cDavis@company.com","/data/onlineDocs/2014/Q1","expences-Mar.doc","10.10.10.106"
"2016-03-24T22:02:59-05:00","ACCESSED","wAnderson@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.201"
"2016-03-24T22:54:39+08:30","ADD","cDavis@company.com","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.106"
"2016-03-24T23:37:45-08:00","ADD","eThomas@company.com","/data/onlineDocs/2015/Q3","expences-Aug-2015.doc","10.10.10.203"
"2016-03-25T00:09:26-08:00","ACCESSED","eThomas@company.com","/data/onlineDocs/2014","yearEnd2.doc","10.10.10.203"
"2016-03-25T01:52:00-05:00","ADD","sJohnson@company.com","/data/onlineDocs/2014/Q3","expences-Spt.doc","10.10.10.102"
"2016-03-25T02:04:45-08:00","ACCESSED","rGarcia@company.com","/data/onlineDocs/2015/Q1","expenses-Jan-2015.doc","10.10.10.107"
"2016-03-25T02:50:57+00:00","ADD","ADMIN","/data/onlineDocs/2015","yearEnd2015.doc","10.10.10.312"
"2016-03-25T03:37:29+08:30","ADD","cDavis@company.com","/data/onlineDocs/2013","yearEnd.doc","10.10.10.106"
